29.156 0.6500 0.0140075
29.156 0.7675 0.0122718
29.156 0.9061 0.0107025
29.156 1.0698 0.0092808
29.156 1.2631 0.0080030
29.156 1.4913 0.0068605
29.156 1.7607 0.0058404
29.156 2.0788 0.0049414
29.156 2.4544 0.0041453
29.156 2.8979 0.0034546
29.156 3.4214 0.0028494
29.156 4.0395 0.0023326
29.156 4.7693 0.0018864
29.156 5.6310 0.0015115
29.156 6.6483 0.0011943
29.156 7.8494 0.0009322
29.156 9.2675 0.0007164
29.156 10.9418 0.0005414
29.156 12.9186 0.0004023
29.156 15.2525 0.0002920
29.156 18.0081 0.0002081
29.156 21.2616 0.0001437
29.156 25.1028 0.0000971
29.156 29.6379 0.0000629
29.156 34.9925 0.0000396
29.156 41.3144 0.0000235
29.156 48.7784 0.0000133
29.156 57.5910 0.0000070
29.156 67.9956 0.0000033
29.156 80.2800 0.0000016
29.156 94.7838 0.0000020
29.156 111.9079 0.0000009
29.156 132.1257 -0.0000006
29.156 155.9962 -0.0000004
29.156 184.1792 -0.0000003
29.156 217.4538 -0.0000002
29.156 256.7401 -0.0000001
29.156 303.1240 -0.0000001
29.156 357.8878 -0.0000000
29.156 422.5454 -0.0000000
29.156 498.8845 -0.0000000
28.743 0.0010 0.2875766
28.743 0.0012 0.2744088
28.743 0.0014 0.2612632
28.743 0.0016 0.2485138
28.743 0.0019 0.2363757
28.743 0.0023 0.2246270
28.743 0.0027 0.2131543
28.743 0.0032 0.2020410
28.743 0.0038 0.1913161
28.743 0.0045 0.1810061
28.743 0.0053 0.1710009
28.743 0.0062 0.1613785
28.743 0.0073 0.1520725
28.743 0.0087 0.1431581
28.743 0.0102 0.1345484
28.743 0.0121 0.1262998
28.743 0.0143 0.1183627
28.743 0.0168 0.1107660
28.743 0.0199 0.1034877
28.743 0.0235 0.0965202
28.743 0.0277 0.0898753
28.743 0.0327 0.0835183
28.743 0.0386 0.0774836
28.743 0.0456 0.0717173
28.743 0.0538 0.0662655
28.743 0.0636 0.0610696
28.743 0.0750 0.0561735
28.743 0.0886 0.0515265
28.743 0.1046 0.0471582
28.743 0.1235 0.0430361
28.743 0.1458 0.0391688
28.743 0.1722 0.0355445
28.743 0.2033 0.0321513
28.743 0.2400 0.0289952
28.743 0.2833 0.0260486
28.743 0.3345 0.0233291
28.743 0.3950 0.0208007
28.743 0.4663 0.0184845
28.743 0.5506 0.0163441
28.743 0.6500 0.0143969
28.743 0.7675 0.0126130
28.743 0.9061 0.0110001
28.743 1.0698 0.0095388
28.743 1.2631 0.0082255
28.743 1.4913 0.0070512
28.743 1.7607 0.0060027
28.743 2.0788 0.0050788
28.743 2.4544 0.0042606
28.743 2.8979 0.0035506
28.743 3.4214 0.0029286
28.743 4.0395 0.0023975
28.743 4.7693 0.0019389
28.743 5.6310 0.0015535
28.743 6.6483 0.0012275
28.743 7.8494 0.0009581
28.743 9.2675 0.0007363
28.743 10.9418 0.0005564
28.743 12.9186 0.0004134
28.743 15.2525 0.0003002
28.743 18.0081 0.0002139
28.743 21.2616 0.0001477
28.743 25.1028 0.0000998
28.743 29.6379 0.0000646
28.743 34.9925 0.0000407
28.743 41.3144 0.0000242
28.743 48.7784 0.0000137
28.743 57.5910 0.0000072
28.743 67.9956 0.0000034
28.743 80.2800 0.0000016
28.743 94.7838 0.0000021
28.743 111.9079 0.0000010
28.743 132.1257 -0.0000006
28.743 155.9962 -0.0000004
28.743 184.1792 -0.0000003
28.743 217.4538 -0.0000002
28.743 256.7401 -0.0000001
28.743 303.1240 -0.0000001
28.743 357.8878 -0.0000000
28.743 422.5454 -0.0000000
28.743 498.8845 -0.0000000
28.335 0.0010 0.2955859
28.335 0.0012 0.2820513
28.335 0.0014 0.2685397
28.335 0.0016 0.2554352
28.335 0.0019 0.2429590
28.335 0.0023 0.2308831
28.335 0.0027 0.2190909
28.335 0.0032 0.2076681
28.335 0.0038 0.1966445
28.335 0.0045 0.1860473
28.335 0.0053 0.1757635
28.335 0.0062 0.1658730
28.335 0.0073 0.1563078
28.335 0.0087 0.1471452
28.335 0.0102 0.1382957
28.335 0.0121 0.1298173
28.335 0.0143 0.1216593
28.335 0.0168 0.1138509
28.335 0.0199 0.1063700
28.335 0.0235 0.0992084
28.335 0.0277 0.0923784
28.335 0.0327 0.0858443
28.335 0.0386 0.0796416
28.335 0.0456 0.0737147
28.335 0.0538 0.0681111
28.335 0.0636 0.0627705
28.335 0.0750 0.0577380
28.335 0.0886 0.0529615
28.335 0.1046 0.0484716
28.335 0.1235 0.0442346
28.335 0.1458 0.0402597
28.335 0.1722 0.0365344
28.335 0.2033 0.0330467
28.335 0.2400 0.0298028
28.335 0.2833 0.0267741
28.335 0.3345 0.0239789
28.335 0.3950 0.0213800
28.335 0.4663 0.0189993
28.335 0.5506 0.0167993
28.335 0.6500 0.0147979
28.335 0.7675 0.0129643
28.335 0.9061 0.0113065
28.335 1.0698 0.0098045
28.335 1.2631 0.0084546
28.335 1.4913 0.0072476
28.335 1.7607 0.0061699
28.335 2.0788 0.0052203
28.335 2.4544 0.0043792
28.335 2.8979 0.0036495
28.335 3.4214 0.0030102
28.335 4.0395 0.0024642
28.335 4.7693 0.0019929
28.335 5.6310 0.0015968
28.335 6.6483 0.0012617
28.335 7.8494 0.0009848
28.335 9.2675 0.0007568
28.335 10.9418 0.0005719
28.335 12.9186 0.0004249
28.335 15.2525 0.0003085
28.335 18.0081 0.0002199
28.335 21.2616 0.0001518
28.335 25.1028 0.0001026
28.335 29.6379 0.0000664
28.335 34.9925 0.0000418
28.335 41.3144 0.0000248
28.335 48.7784 0.0000141
28.335 57.5910 0.0000074
28.335 67.9956 0.0000035
28.335 80.2800 0.0000016
28.335 94.7838 0.0000021
28.335 111.9079 0.0000010
28.335 132.1257 -0.0000006
28.335 155.9962 -0.0000004
28.335 184.1792 -0.0000003
28.335 217.4538 -0.0000002
28.335 256.7401 -0.0000001
28.335 303.1240 -0.0000001
28.335 357.8878 -0.0000000
28.335 422.5454 -0.0000000
28.335 498.8845 -0.0000000
27.934 0.0010 0.3037896
27.934 0.0012 0.2898794
27.934 0.0014 0.2759927
27.934 0.0016 0.2625245
27.934 0.0019 0.2497021
27.934 0.0023 0.2372910
27.934 0.0027 0.2251715
27.934 0.0032 0.2134317
27.934 0.0038 0.2021021
27.934 0.0045 0.1912108
27.934 0.0053 0.1806416
27.934 0.0062 0.1704767
27.934 0.0073 0.1606460
27.934 0.0087 0.1512290
27.934 0.0102 0.1421340
27.934 0.0121 0.1334203
27.934 0.0143 0.1250358
27.934 0.0168 0.1170107
27.934 0.0199 0.1093222
27.934 0.0235 0.1019618
27.934 0.0277 0.0949423
27.934 0.0327 0.0882269
27.934 0.0386 0.0818519
27.934 0.0456 0.0757606
27.934 0.0538 0.0700015
27.934 0.0636 0.0645126
27.934 0.0750 0.0593405
27.934 0.0886 0.0544314
27.934 0.1046 0.0498169
27.934 0.1235 0.0454623
27.934 0.1458 0.0413770
27.934 0.1722 0.0375484
27.934 0.2033 0.0339639
27.934 0.2400 0.0306299
27.934 0.2833 0.0275172
27.934 0.3345 0.0246444
27.934 0.3950 0.0219733
27.934 0.4663 0.0195266
27.934 0.5506 0.0172655
27.934 0.6500 0.0152086
27.934 0.7675 0.0133241
27.934 0.9061 0.0116203
27.934 1.0698 0.0100766
27.934 1.2631 0.0086893
27.934 1.4913 0.0074488
27.934 1.7607 0.0063412
27.934 2.0788 0.0053652
27.934 2.4544 0.0045008
27.934 2.8979 0.0037508
27.934 3.4214 0.0030937
27.934 4.0395 0.0025326
27.934 4.7693 0.0020482
27.934 5.6310 0.0016411
27.934 6.6483 0.0012968
27.934 7.8494 0.0010121
27.934 9.2675 0.0007778
27.934 10.9418 0.0005878
27.934 12.9186 0.0004367
27.934 15.2525 0.0003171
27.934 18.0081 0.0002260
27.934 21.2616 0.0001560
27.934 25.1028 0.0001055
27.934 29.6379 0.0000683
27.934 34.9925 0.0000430
27.934 41.3144 0.0000255
27.934 48.7784 0.0000145
27.934 57.5910 0.0000076
27.934 67.9956 0.0000036
27.934 80.2800 0.0000017
27.934 94.7838 0.0000022
27.934 111.9079 0.0000010
27.934 132.1257 -0.0000006
27.934 155.9962 -0.0000005
27.934 184.1792 -0.0000003
27.934 217.4538 -0.0000002
27.934 256.7401 -0.0000001
27.934 303.1240 -0.0000001
27.934 357.8878 -0.0000000
27.934 422.5454 -0.0000000
27.934 498.8845 -0.0000000
27.538 0.0010 0.3122321
27.538 0.0012 0.2979353
27.538 0.0014 0.2836627
27.538 0.0016 0.2698202
27.538 0.0019 0.2566415
27.538 0.0023 0.2438855
27.538 0.0027 0.2314292
27.538 0.0032 0.2193631
27.538 0.0038 0.2077187
27.538 0.0045 0.1965247
27.538 0.0053 0.1856617
27.538 0.0062 0.1752143
27.538 0.0073 0.1651104
27.538 0.0087 0.1554318
27.538 0.0102 0.1460839
27.538 0.0121 0.1371281
27.538 0.0143 0.1285106
27.538 0.0168 0.1202625
27.538 0.0199 0.1123603
27.538 0.0235 0.1047954
27.538 0.0277 0.0975808
27.538 0.0327 0.0906788
27.538 0.0386 0.0841267
27.538 0.0456 0.0778660
27.538 0.0538 0.0719468
27.538 0.0636 0.0663054
27.538 0.0750 0.0609896
27.538 0.0886 0.0559441
27.538 0.1046 0.0512013
27.538 0.1235 0.0467258
27.538 0.1458 0.0425269
27.538 0.1722 0.0385919
27.538 0.2033 0.0349078
27.538 0.2400 0.0314811
27.538 0.2833 0.0282819
27.538 0.3345 0.0253293
27.538 0.3950 0.0225840
27.538 0.4663 0.0200693
27.538 0.5506 0.0177454
27.538 0.6500 0.0156313
27.538 0.7675 0.0136944
27.538 0.9061 0.0119432
27.538 1.0698 0.0103566
27.538 1.2631 0.0089307
27.538 1.4913 0.0076558
27.538 1.7607 0.0065174
27.538 2.0788 0.0055143
27.538 2.4544 0.0046258
27.538 2.8979 0.0038551
27.538 3.4214 0.0031797
27.538 4.0395 0.0026030
27.538 4.7693 0.0021051
27.538 5.6310 0.0016867
27.538 6.6483 0.0013328
27.538 7.8494 0.0010403
27.538 9.2675 0.0007994
27.538 10.9418 0.0006041
27.538 12.9186 0.0004489
27.538 15.2525 0.0003259
27.538 18.0081 0.0002323
27.538 21.2616 0.0001604
27.538 25.1028 0.0001084
27.538 29.6379 0.0000702
27.538 34.9925 0.0000442
27.538 41.3144 0.0000262
27.538 48.7784 0.0000149
27.538 57.5910 0.0000078
27.538 67.9956 0.0000037
27.538 80.2800 0.0000017
27.538 94.7838 0.0000023
27.538 111.9079 0.0000010
27.538 132.1257 -0.0000006
27.538 155.9962 -0.0000005
27.538 184.1792 -0.0000003
27.538 217.4538 -0.0000002
27.538 256.7401 -0.0000001
27.538 303.1240 -0.0000001
27.538 357.8878 -0.0000000
27.538 422.5454 -0.0000000
27.538 498.8845 -0.0000000
27.147 0.0010 0.3209194
27.147 0.0012 0.3062249
27.147 0.0014 0.2915552
27.147 0.0016 0.2773275
27.147 0.0019 0.2637821
27.147 0.0023 0.2506712
27.147 0.0027 0.2378683
27.147 0.0032 0.2254665
27.147 0.0038 0.2134981
27.147 0.0045 0.2019927
27.147 0.0053 0.1908275
27.147 0.0062 0.1800894
27.147 0.0073 0.1697044
27.147 0.0087 0.1597564
27.147 0.0102 0.1501485
27.147 0.0121 0.1409435
27.147 0.0143 0.1320862
27.147 0.0168 0.1236086
27.147 0.0199 0.1154865
27.147 0.0235 0.1077112
27.147 0.0277 0.1002958
27.147 0.0327 0.0932017
27.147 0.0386 0.0864673
27.147 0.0456 0.0800325
27.147 0.0538 0.0739486
27.147 0.0636 0.0681503
27.147 0.0750 0.0626865
27.147 0.0886 0.0575007
27.147 0.1046 0.0526259
27.147 0.1235 0.0480258
27.147 0.1458 0.0437102
27.147 0.1722 0.0396657
27.147 0.2033 0.0358790
27.147 0.2400 0.0323570
27.147 0.2833 0.0290688
27.147 0.3345 0.0260340
27.147 0.3950 0.0232124
27.147 0.4663 0.0206277
27.147 0.5506 0.0182391
27.147 0.6500 0.0160662
27.147 0.7675 0.0140754
27.147 0.9061 0.0122755
27.147 1.0698 0.0106448
27.147 1.2631 0.0091792
27.147 1.4913 0.0078688
27.147 1.7607 0.0066987
27.147 2.0788 0.0056677
27.147 2.4544 0.0047545
27.147 2.8979 0.0039623
27.147 3.4214 0.0032682
27.147 4.0395 0.0026754
27.147 4.7693 0.0021637
27.147 5.6310 0.0017337
27.147 6.6483 0.0013699
27.147 7.8494 0.0010692
27.147 9.2675 0.0008217
27.147 10.9418 0.0006210
27.147 12.9186 0.0004614
27.147 15.2525 0.0003350
27.147 18.0081 0.0002387
27.147 21.2616 0.0001648
27.147 25.1028 0.0001114
27.147 29.6379 0.0000721
27.147 34.9925 0.0000454
27.147 41.3144 0.0000270
27.147 48.7784 0.0000153
27.147 57.5910 0.0000080
27.147 67.9956 0.0000038
27.147 80.2800 0.0000018
27.147 94.7838 0.0000023
27.147 111.9079 0.0000011
27.147 132.1257 -0.0000007
27.147 155.9962 -0.0000005
27.147 184.1792 -0.0000003
27.147 217.4538 -0.0000002
27.147 256.7401 -0.0000001
27.147 303.1240 -0.0000001
27.147 357.8878 -0.0000000
27.147 422.5454 -0.0000000
27.147 498.8845 -0.0000000
26.761 0.0010 0.3298576
26.761 0.0012 0.3147538
26.761 0.0014 0.2996755
26.761 0.0016 0.2850516
26.761 0.0019 0.2711289
26.761 0.0023 0.2576528
26.761 0.0027 0.2444934
26.761 0.0032 0.2317461
26.761 0.0038 0.2194444
26.761 0.0045 0.2076185
26.761 0.0053 0.1961423
26.761 0.0062 0.1851052
26.761 0.0073 0.1744309
26.761 0.0087 0.1642059
26.761 0.0102 0.1543304
26.761 0.0121 0.1448690
26.761 0.0143 0.1357650
26.761 0.0168 0.1270513
26.761 0.0199 0.1187030
26.761 0.0235 0.1107111
26.761 0.0277 0.1030892
26.761 0.0327 0.0957976
26.761 0.0386 0.0888756
26.761 0.0456 0.0822616
26.761 0.0538 0.0760082
26.761 0.0636 0.0700484
26.761 0.0750 0.0644325
26.761 0.0886 0.0591021
26.761 0.1046 0.0540917
26.761 0.1235 0.0493634
26.761 0.1458 0.0449276
26.761 0.1722 0.0407704
26.761 0.2033 0.0368783
26.761 0.2400 0.0332582
26.761 0.2833 0.0298785
26.761 0.3345 0.0267591
26.761 0.3950 0.0238589
26.761 0.4663 0.0212022
26.761 0.5506 0.0187471
26.761 0.6500 0.0165136
26.761 0.7675 0.0144674
26.761 0.9061 0.0126174
26.761 1.0698 0.0109413
26.761 1.2631 0.0094349
26.761 1.4913 0.0080879
26.761 1.7607 0.0068853
26.761 2.0788 0.0058255
26.761 2.4544 0.0048870
26.761 2.8979 0.0040727
26.761 3.4214 0.0033592
26.761 4.0395 0.0027500
26.761 4.7693 0.0022240
26.761 5.6310 0.0017819
26.761 6.6483 0.0014080
26.761 7.8494 0.0010990
26.761 9.2675 0.0008446
26.761 10.9418 0.0006382
26.761 12.9186 0.0004742
26.761 15.2525 0.0003443
26.761 18.0081 0.0002454
26.761 21.2616 0.0001694
26.761 25.1028 0.0001145
26.761 29.6379 0.0000741
26.761 34.9925 0.0000467
26.761 41.3144 0.0000277
26.761 48.7784 0.0000157
26.761 57.5910 0.0000082
26.761 67.9956 0.0000039
26.761 80.2800 0.0000018
26.761 94.7838 0.0000024
26.761 111.9079 0.0000011
26.761 132.1257 -0.0000007
26.761 155.9962 -0.0000005
26.761 184.1792 -0.0000004
26.761 217.4538 -0.0000002
26.761 256.7401 -0.0000001
26.761 303.1240 -0.0000001
26.761 357.8878 -0.0000000
26.761 422.5454 -0.0000000
26.761 498.8845 -0.0000000
26.381 0.0010 0.3390279
26.381 0.0012 0.3235042
26.381 0.0014 0.3080067
26.381 0.0016 0.2929762
26.381 0.0019 0.2786665
26.381 0.0023 0.2648158
26.381 0.0027 0.2512905
26.381 0.0032 0.2381889
26.381 0.0038 0.2255451
26.381 0.0045 0.2133905
26.381 0.0053 0.2015953
26.381 0.0062 0.1902513
26.381 0.0073 0.1792802
26.381 0.0087 0.1687710
26.381 0.0102 0.1586209
26.381 0.0121 0.1488965
26.381 0.0143 0.1395394
26.381 0.0168 0.1305835
26.381 0.0199 0.1220031
26.381 0.0235 0.1137890
26.381 0.0277 0.1059552
26.381 0.0327 0.0984608
26.381 0.0386 0.0913464
26.381 0.0456 0.0845485
26.381 0.0538 0.0781213
26.381 0.0636 0.0719958
26.381 0.0750 0.0662237
26.381 0.0886 0.0607452
26.381 0.1046 0.0555955
26.381 0.1235 0.0507358
26.381 0.1458 0.0461766
26.381 0.1722 0.0419039
26.381 0.2033 0.0379036
26.381 0.2400 0.0341828
26.381 0.2833 0.0307091
26.381 0.3345 0.0275030
26.381 0.3950 0.0245222
26.381 0.4663 0.0217916
26.381 0.5506 0.0192683
26.381 0.6500 0.0169727
26.381 0.7675 0.0148696
26.381 0.9061 0.0129682
26.381 1.0698 0.0112454
26.381 1.2631 0.0096972
26.381 1.4913 0.0083128
26.381 1.7607 0.0070767
26.381 2.0788 0.0059875
26.381 2.4544 0.0050228
26.381 2.8979 0.0041859
26.381 3.4214 0.0034526
26.381 4.0395 0.0028264
26.381 4.7693 0.0022858
26.381 5.6310 0.0018315
26.381 6.6483 0.0014472
26.381 7.8494 0.0011295
26.381 9.2675 0.0008680
26.381 10.9418 0.0006560
26.381 12.9186 0.0004874
26.381 15.2525 0.0003539
26.381 18.0081 0.0002522
26.381 21.2616 0.0001741
26.381 25.1028 0.0001177
26.381 29.6379 0.0000762
26.381 34.9925 0.0000480
26.381 41.3144 0.0000285
26.381 48.7784 0.0000161
26.381 57.5910 0.0000085
26.381 67.9956 0.0000040
26.381 80.2800 0.0000019
26.381 94.7838 0.0000025
26.381 111.9079 0.0000011
26.381 132.1257 -0.0000007
26.381 155.9962 -0.0000005
26.381 184.1792 -0.0000004
26.381 217.4538 -0.0000002
26.381 256.7401 -0.0000001
26.381 303.1240 -0.0000001
26.381 357.8878 -0.0000000
26.381 422.5454 -0.0000000
26.381 498.8845 -0.0000000
26.006 0.0010 0.3484589
26.006 0.0012 0.3325034
26.006 0.0014 0.3165748
26.006 0.0016 0.3011262
26.006 0.0019 0.2864184
26.006 0.0023 0.2721824
26.006 0.0027 0.2582808
26.006 0.0032 0.2448148
26.006 0.0038 0.2318193
26.006 0.0045 0.2193265
26.006 0.0053 0.2072032
26.006 0.0062 0.1955437
26.006 0.0073 0.1842674
26.006 0.0087 0.1734658
26.006 0.0102 0.1630334
26.006 0.0121 0.1530385
26.006 0.0143 0.1434211
26.006 0.0168 0.1342160
26.006 0.0199 0.1253969
26.006 0.0235 0.1169543
26.006 0.0277 0.1089026
26.006 0.0327 0.1011998
26.006 0.0386 0.0938875
26.006 0.0456 0.0869005
26.006 0.0538 0.0802945
26.006 0.0636 0.0739986
26.006 0.0750 0.0680659
26.006 0.0886 0.0624350
26.006 0.1046 0.0571420
26.006 0.1235 0.0521471
26.006 0.1458 0.0474611
26.006 0.1722 0.0430696
26.006 0.2033 0.0389580
26.006 0.2400 0.0351337
26.006 0.2833 0.0315634
26.006 0.3345 0.0282681
26.006 0.3950 0.0252043
26.006 0.4663 0.0223978
26.006 0.5506 0.0198043
26.006 0.6500 0.0174449
26.006 0.7675 0.0152833
26.006 0.9061 0.0133289
26.006 1.0698 0.0115583
26.006 1.2631 0.0099669
26.006 1.4913 0.0085440
26.006 1.7607 0.0072736
26.006 2.0788 0.0061540
26.006 2.4544 0.0051626
26.006 2.8979 0.0043023
26.006 3.4214 0.0035486
26.006 4.0395 0.0029050
26.006 4.7693 0.0023494
26.006 5.6310 0.0018824
26.006 6.6483 0.0014874
26.006 7.8494 0.0011609
26.006 9.2675 0.0008922
26.006 10.9418 0.0006742
26.006 12.9186 0.0005010
26.006 15.2525 0.0003637
26.006 18.0081 0.0002592
26.006 21.2616 0.0001790
26.006 25.1028 0.0001210
26.006 29.6379 0.0000783
26.006 34.9925 0.0000493
26.006 41.3144 0.0000293
26.006 48.7784 0.0000166
26.006 57.5910 0.0000087
26.006 67.9956 0.0000042
26.006 80.2800 0.0000019
26.006 94.7838 0.0000025
26.006 111.9079 0.0000012
26.006 132.1257 -0.0000007
26.006 155.9962 -0.0000005
26.006 184.1792 -0.0000004
26.006 217.4538 -0.0000003
26.006 256.7401 -0.0000001
26.006 303.1240 -0.0000001
26.006 357.8878 -0.0000000
26.006 422.5454 -0.0000000
26.006 498.8845 -0.0000000
25.637 0.0010 0.3581296
25.637 0.0012 0.3417313
25.637 0.0014 0.3253607
25.637 0.0016 0.3094833
25.637 0.0019 0.2943674
25.637 0.0023 0.2797362
25.637 0.0027 0.2654489
25.637 0.0032 0.2516091
25.637 0.0038 0.2382530
25.637 0.0045 0.2254135
25.637 0.0053 0.2129537
25.637 0.0062 0.2009706
25.637 0.0073 0.1893814
25.637 0.0087 0.1782800
25.637 0.0102 0.1675580
25.637 0.0121 0.1572857
25.637 0.0143 0.1474014
25.637 0.0168 0.1379409
25.637 0.0199 0.1288771
25.637 0.0235 0.1202002
25.637 0.0277 0.1119250
25.637 0.0327 0.1040084
25.637 0.0386 0.0964931
25.637 0.0456 0.0893122
25.637 0.0538 0.0825229
25.637 0.0636 0.0760522
25.637 0.0750 0.0699550
25.637 0.0886 0.0641678
25.637 0.1046 0.0587279
25.637 0.1235 0.0535944
25.637 0.1458 0.0487783
25.637 0.1722 0.0442649
25.637 0.2033 0.0400392
25.637 0.2400 0.0361088
25.637 0.2833 0.0324393
25.637 0.3345 0.0290526
25.637 0.3950 0.0259038
25.637 0.4663 0.0230194
25.637 0.5506 0.0203539
25.637 0.6500 0.0179290
25.637 0.7675 0.0157074
25.637 0.9061 0.0136988
25.637 1.0698 0.0118790
25.637 1.2631 0.0102435
25.637 1.4913 0.0087812
25.637 1.7607 0.0074754
